SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.3175, 75, 0.02912092, -0.23572032, -0.96993834, 0.08194488, -0.00233067, -0.37077156, -15.42695904, 4.19660425, -46.58243561, 13.28650761, 1.80693376, 27.67925453, -0.96476614, 0.10856812, 0.04287673, 0.23579818, -0.00032369, 0.00039531, -0.00154826, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3200, 76, 0.02862543, -0.23389836, -0.96980941, 0.08042947, 0.06622273, -0.30018273, -15.42695904, 4.19660425, -46.58243561, 13.28646660, 1.80725098, 27.67828751, -0.96476823, 0.10856747, 0.04287840, 0.23578973, 0.00017774, -0.00142512, -0.00168643, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3225, 77, 0.02888614, -0.23742142, -0.97019881, 0.08077396, -0.00307070, -0.30062157, -15.42695904, 4.19660425, -46.58243561, 13.28724670, 1.80743408, 27.67728424, -0.96476954, 0.10857403, 0.04288059, 0.23578081, -0.00008097, 0.00208240, -0.00127405, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3250, 78, 0.02910903, -0.23463073, -0.96932179, 0.00898947, -0.07343111, -0.23165761, -15.42695904, 4.19660425, -46.58243561, 13.28718948, 1.80750942, 27.67638397, -0.96477151, 0.10857373, 0.04288025, 0.23577316, -0.00030002, -0.00070217, -0.00216807, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3275, 79, 0.02911720, -0.23462586, -0.96992952, 0.15290292, -0.00200373, -0.37002438, -15.25226974, 4.22657490, -47.24072647, 13.28748035, 1.80779243, 27.67531204, -0.96477348, 0.10857599, 0.04288222, 0.23576377, -0.00030497, -0.00071547, -0.00155905, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3300, 80, 0.03034739, -0.23498194, -0.97064340, 0.08277131, 0.06770280, -0.44048271, -15.25226974, 4.22657490, -47.24072647, 13.28762150, 1.80848002, 27.67416763, -0.96477574, 0.10857617, 0.04288720, 0.23575337, -0.00152519, -0.00036589, -0.00084572, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3325, 81, 0.02923788, -0.23426077, -0.96992475, 0.15173198, -0.00274376, -0.29987440, -15.25226974, 4.22657490, -47.24072647, 13.28782463, 1.80875492, 27.67336845, -0.96477723, 0.10857760, 0.04288918, 0.23574629, -0.00040884, -0.00108623, -0.00156440, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3350, 82, 0.02997346, -0.23450027, -0.97015876, 0.01215774, -0.00191758, -0.44166872, -15.25226974, 4.22657490, -47.24072647, 13.28770351, 1.80927312, 27.67227554, -0.96477962, 0.10857590, 0.04289225, 0.23573659, -0.00113605, -0.00084598, -0.00133129, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3375, 83, 0.02925506, -0.23498163, -0.97102457, 0.08077396, -0.00307070, -0.30062157, -15.25226974, 4.22657490, -47.24072647, 13.28781319, 1.80955482, 27.67157555, -0.96478099, 0.10857651, 0.04289418, 0.23573038, -0.00041515, -0.00037149, -0.00046014, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3400, 84, 0.02900548, -0.23425452, -0.97077924, 0.22269002, -0.00241682, -0.29912722, -14.84466457, 3.17750502, -47.69866943, 13.28817368, 1.80976748, 27.67079544, -0.96478230, 0.10857938, 0.04289598, 0.23572348, -0.00016119, -0.00110325, -0.00070745, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3425, 85, 0.03083834, -0.23546623, -0.97076160, 0.22234555, 0.06687662, -0.29868838, -14.84466457, 3.17750502, -47.69866943, 13.28874493, 1.81044424, 27.67003059, -0.96478343, 0.10858307, 0.04290212, 0.23571612, -0.00198217, 0.00009893, -0.00072058, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3450, 86, 0.02914249, -0.23387966, -0.97198993, 0.15255843, 0.06728971, -0.36958554, -14.84466457, 3.17750502, -47.69866943, 13.28882885, 1.81088185, 27.66902542, -0.96478546, 0.10858326, 0.04290503, 0.23570719, -0.00028216, -0.00149613, 0.00050393, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3475, 87, 0.02950993, -0.23534001, -0.97175318, 0.15186946, 0.20587659, -0.36870787, -14.84466457, 3.17750502, -47.69866943, 13.28917027, 1.81168568, 27.66809082, -0.96478713, 0.10858480, 0.04291160, 0.23569839, -0.00063493, -0.00004010, 0.00027640, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3925, 88, 0.03034490, -0.23376490, -0.97075516, -0.13561293, -0.00627162, -0.09241313, -14.64085960, 3.95681381, -47.32659149, 13.28227043, 1.82036197, 27.65507317, -0.96482134, 0.10851346, 0.04295806, 0.23558256, -0.00131572, -0.00149115, -0.00075604, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3950, 89, 0.03168844, -0.23449136, -0.97074091, -0.28021535, 0.06088786, 0.04683134, -14.64085960, 3.95681381, -47.32659149, 13.28141022, 1.82118392, 27.65517235, -0.96482205, 0.10850447, 0.04296330, 0.23558290, -0.00264484, -0.00074991, -0.00077295, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3975, 90, 0.03144300, -0.23498031, -0.97050536, -0.13795477, -0.00775169, 0.04788684, -14.64085960, 3.95681381, -47.32659149, 13.28102493, 1.82239008, 27.65534401, -0.96482223, 0.10849864, 0.04297282, 0.23558326, -0.00237773, -0.00025290, -0.00100578, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4000, 91, 0.03232254, -0.23496270, -0.97243732, -0.13981465, 0.13009514, 0.11891452, -14.64085960, 3.95681381, -47.32659149, 13.28053761, 1.82347846, 27.65586853, -0.96482170, 0.10849206, 0.04298146, 0.23558676, -0.00324372, -0.00027327, 0.00092218, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4025, 92, 0.03083907, -0.23327245, -0.97135162, -0.06851214, 0.06112866, 0.11922286, -14.64085960, 3.95681381, -47.32659149, 13.27959824, 1.82429254, 27.65644264, -0.96482152, 0.10848225, 0.04298693, 0.23559113, -0.00174300, -0.00194118, -0.00017243, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4050, 93, 0.03158406, -0.23387192, -0.97219640, -0.06617031, 0.06260873, -0.02107712, -15.42695904, 3.59713364, -46.69691849, 13.27841949, 1.82610655, 27.65651131, -0.96482265, 0.10846852, 0.04299983, 0.23559031, -0.00245870, -0.00132637, 0.00066997, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4075, 94, 0.03290925, -0.23497489, -0.97072649, -0.13829924, 0.06154175, 0.04832569, -15.42695904, 3.59713364, -46.69691849, 13.27802849, 1.82775986, 27.65658188, -0.96482307, 0.10846174, 0.04301300, 0.23558937, -0.00375093, -0.00020804, -0.00079785, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4100, 95, 0.03229676, -0.23363771, -0.97084641, -0.06548134, -0.07597815, -0.02195480, -15.42695904, 3.59713364, -46.69691849, 13.27699089, 1.82952380, 27.65618706, -0.96482503, 0.10844947, 0.04302533, 0.23558465, -0.00310798, -0.00152809, -0.00068721, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4125, 96, 0.03255939, -0.23386961, -0.97218174, -0.06747869, -0.14675169, 0.11790633, -15.42695904, 3.59713364, -46.69691849, 13.27637100, 1.83012736, 27.65601730, -0.96482605, 0.10844305, 0.04302897, 0.23558283, -0.00336386, -0.00129328, 0.00064652, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4150, 97, 0.03402935, -0.23495865, -0.97241169, -0.13829924, 0.06154175, 0.04832569, -15.42695904, 3.59713364, -46.69691849, 13.27581406, 1.83217800, 27.65566063, -0.96482754, 0.10843422, 0.04304474, 0.23557799, -0.00479869, -0.00019590, 0.00087748, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4175, 98, 0.03207786, -0.23423266, -0.97255665, -0.06816766, -0.00816478, 0.11878401, -14.20414257, 3.92683959, -46.49656677, 13.27503586, 1.83353269, 27.65561867, -0.96482849, 0.10842486, 0.04305450, 0.23557654, -0.00282399, -0.00090931, 0.00102142, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4425, 99, 0.03086844, -0.23228012, -0.97377479, -0.14008960, -0.28714553, 0.25658146, -14.93200684, 3.71702695, -46.84002686, 13.26970577, 1.83269382, 27.65785789, -0.96482885, 0.10838088, 0.04303860, 0.23559827, -0.00163261, -0.00277851, 0.00220971, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4450, 100, 0.03109967, -0.23387113, -0.97244680, -0.13960764, -0.14781865, 0.18730915, -14.93200684, 3.71702695, -46.84002686, 13.26906300, 1.83262789, 27.65775299, -0.96482962, 0.10837565, 0.04303663, 0.23559767, -0.00186126, -0.00116893, 0.00088780, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4475, 101, 0.03086230, -0.23191822, -0.97340715, 0.00148199, -0.21719824, 0.25851464, -14.93200684, 3.71702695, -46.84002686, 13.26832867, 1.83231246, 27.65780449, -0.96483022, 0.10837011, 0.04303251, 0.23559870, -0.00163208, -0.00311492, 0.00183433, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4500, 102, 0.03085865, -0.23277336, -0.97292781, -0.14043407, -0.21785213, 0.25702029, -14.93200684, 3.71702695, -46.84002686, 13.26756573, 1.83191049, 27.65793991, -0.96483064, 0.10836447, 0.04302769, 0.23560053, -0.00163410, -0.00224411, 0.00135674, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4525, 103, 0.03012099, -0.23143841, -0.97280651, -0.06747869, -0.14675169, 0.11790633, -14.93200684, 3.71702695, -46.84002686, 13.26623535, 1.83178973, 27.65765190, -0.96483248, 0.10835364, 0.04302366, 0.23559873, -0.00089817, -0.00355580, 0.00122438, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4550, 104, 0.03022610, -0.22986408, -0.97194105, -0.06596330, -0.21530509, 0.04731750, -14.90289497, 4.10668135, -46.32484055, 13.26448536, 1.83160448, 27.65723991, -0.96483499, 0.10833944, 0.04301812, 0.23559612, -0.00100405, -0.00509536, 0.00034248, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4575, 105, 0.03060912, -0.23302105, -0.97244728, -0.06830513, -0.21678515, 0.18761748, -14.90289497, 4.10668135, -46.32484055, 13.26386166, 1.83128166, 27.65731049, -0.96483535, 0.10833483, 0.04301419, 0.23559727, -0.00139419, -0.00193082, 0.00086319, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4600, 106, 0.03119457, -0.23218104, -0.97085112, -0.13774776, -0.28566545, 0.11628147, -14.90289497, 4.10668135, -46.32484055, 13.26302624, 1.83091867, 27.65724564, -0.96483624, 0.10832859, 0.04300936, 0.23559740, -0.00198145, -0.00274749, -0.00074301, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4625, 107, 0.03095074, -0.23218162, -0.97085476, 0.00416831, -0.28501156, 0.11777582, -14.90289497, 4.10668135, -46.32484055, 13.26239300, 1.83062553, 27.65723038, -0.96483684, 0.10832387, 0.04300557, 0.23559779, -0.00174273, -0.00273620, -0.00074138, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4650, 108, 0.03094297, -0.23182069, -0.97036564, 0.00533923, -0.28427154, 0.04762583, -14.90289497, 4.10668135, -46.32484055, 13.26155758, 1.83047879, 27.65706825, -0.96483791, 0.10831720, 0.04300247, 0.23559690, -0.00173614, -0.00308012, -0.00123594, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4675, 109, 0.02994400, -0.23305564, -0.96832383, 0.00533923, -0.28427154, 0.04762583, -15.48518562, 4.73612642, -45.63792801, 13.26124668, 1.83003092, 27.65696144, -0.96483839, 0.10831556, 0.04299796, 0.23559658, -0.00073929, -0.00182816, -0.00326929, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4700, 110, 0.03081406, -0.23072848, -0.97011548, 0.00568371, -0.35356498, 0.04718699, -15.48518562, 4.73612642, -45.63792801, 13.26030159, 1.82960045, 27.65684319, -0.96483952, 0.10830855, 0.04299229, 0.23559637, -0.00162184, -0.00414964, -0.00149758, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4725, 111, 0.03018983, -0.23171350, -0.96879554, 0.00499475, -0.21497814, 0.04806467, -15.48518562, 4.73612642, -45.63792801, 13.25937080, 1.82950079, 27.65682793, -0.96484041, 0.10830092, 0.04298952, 0.23559669, -0.00099566, -0.00314120, -0.00281376, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4750, 112, 0.03020205, -0.23097511, -0.96988356, 0.00313487, -0.07713127, 0.11909235, -15.48518562, 4.73612642, -45.63792801, 13.25764465, 1.82984912, 27.65708923, -0.96484154, 0.10828556, 0.04298915, 0.23559919, -0.00100487, -0.00385654, -0.00173686, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4775, 113, 0.03300741, -0.23328283, -0.96937388, 0.21738692, -0.35332417, 0.11957851, -15.48518562, 4.73612642, -45.63792801, 13.25802040, 1.82950842, 27.65722656, -0.96484083, 0.10828938, 0.04298719, 0.23560055, -0.00381478, -0.00155233, -0.00223975, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4800, 114, 0.03019478, -0.23317276, -0.96880734, 0.14608440, -0.28435767, 0.11927018, -14.49528599, 3.26742387, -46.35345840, 13.25819874, 1.82896030, 27.65737343, -0.96484029, 0.10829197, 0.04298308, 0.23560226, -0.00101009, -0.00166219, -0.00279856, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4825, 115, 0.02873505, -0.23268689, -0.96919000, 0.07629728, -0.28394461, 0.04837301, -14.49528599, 3.26742387, -46.35345840, 13.25799847, 1.82816672, 27.65727615, -0.96484065, 0.10829199, 0.04297590, 0.23560233, 0.00043473, -0.00214698, -0.00241583, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4850, 116, 0.02887495, -0.23316327, -0.97040761, 0.14759980, -0.35291108, 0.04868134, -14.49528599, 3.26742387, -46.35345840, 13.25810528, 1.82724595, 27.65711212, -0.96484077, 0.10829487, 0.04296822, 0.23560184, 0.00027533, -0.00167964, -0.00119600, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5150, 117, 0.02886963, -0.23304459, -0.97004193, 0.22021072, -0.21251725, -0.08999377, -15.89279079, 4.07670736, -46.49656677, 13.26323032, 1.81699896, 27.65192986, -0.96484548, 0.10836135, 0.04288766, 0.23556665, 0.00010294, -0.00188446, -0.00154732, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5175, 118, 0.02655610, -0.23292655, -0.97031891, 0.14959715, -0.28213757, -0.09117979, -14.96112251, 2.39819217, -46.49656677, 13.26326752, 1.81590199, 27.65076447, -0.96484774, 0.10836438, 0.04287740, 0.23555791, 0.00239657, -0.00200490, -0.00126499, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5200, 119, 0.02767712, -0.23559049, -0.97141796, 0.14959715, -0.28213757, -0.09117979, -14.96112251, 2.39819217, -46.49656677, 13.26376820, 1.81501603, 27.64938927, -0.96485001, 0.10837097, 0.04286968, 0.23554705, 0.00125689, 0.00064399, -0.00015218, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5225, 120, 0.02729872, -0.23572077, -0.97045201, 0.22241507, -0.41965750, -0.16146027, -14.96112251, 2.39819217, -46.49656677, 13.26444721, 1.81387603, 27.64784813, -0.96485239, 0.10837964, 0.04286003, 0.23553498, 0.00161816, 0.00076825, -0.00111415, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5250, 121, 0.02755110, -0.23486212, -0.97129238, 0.22241507, -0.41965750, -0.16146027, -14.96112251, 2.39819217, -46.49656677, 13.26498222, 1.81277549, 27.64617538, -0.96485519, 0.10838707, 0.04285029, 0.23552179, 0.00134422, -0.00010451, -0.00027798, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5275, 122, 0.02764322, -0.23524515, -0.96898401, 0.22310403, -0.55824441, -0.16233796, -14.96112251, 2.39819217, -46.49656677, 13.26562214, 1.81138051, 27.64440536, -0.96485811, 0.10839602, 0.04283819, 0.23550808, 0.00123426, 0.00028086, -0.00258251, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5300, 123, 0.02899690, -0.23413779, -0.97017050, 0.22427495, -0.55750442, -0.23248798, -15.83456421, 3.74700141, -46.61105728, 13.26610374, 1.81018412, 27.64249802, -0.96486139, 0.10840328, 0.04282731, 0.23549303, -0.00014361, -0.00084168, -0.00140506, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5325, 124, 0.02864509, -0.23534887, -0.97091514, 0.29254666, -0.48936400, -0.09100197, -15.83456421, 3.74700141, -46.61105728, 13.26687908, 1.80902410, 27.64086723, -0.96486396, 0.10841285, 0.04281760, 0.23548020, 0.00018586, 0.00035173, -0.00064989, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5350, 125, 0.02792792, -0.23619501, -0.97178388, 0.22241507, -0.41965750, -0.16146027, -15.83456421, 3.74700141, -46.61105728, 13.26756859, 1.80797648, 27.63904953, -0.96486688, 0.10842151, 0.04280849, 0.23546571, 0.00088228, 0.00118103, 0.00022790, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5375, 126, 0.02607709, -0.23499402, -0.97046447, 0.15180153, -0.48927784, -0.16264628, -15.83456421, 3.74700141, -46.61105728, 13.26796532, 1.80652380, 27.63717270, -0.96487021, 0.10842858, 0.04279531, 0.23545122, 0.00271150, -0.00001925, -0.00109233, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5400, 127, 0.02682043, -0.23510705, -0.97130531, 0.15366140, -0.62712479, -0.23367399, -15.83456421, 3.74700141, -46.61105728, 13.26834297, 1.80493164, 27.63519287, -0.96487373, 0.10843582, 0.04278082, 0.23543601, 0.00193803, 0.00008229, -0.00025234, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5425, 128, 0.02632462, -0.23560050, -0.97058725, 0.22275956, -0.48895091, -0.16189910, -15.83456421, 4.07670736, -46.69691849, 13.26898575, 1.80354178, 27.63342285, -0.96487665, 0.10844480, 0.04276877, 0.23542228, 0.00241161, 0.00056883, -0.00096423, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5450, 129, 0.02693471, -0.23815764, -0.96999097, 0.22275956, -0.48895091, -0.16189910, -15.83456421, 4.07670736, -46.69691849, 13.26994896, 1.80222225, 27.63168907, -0.96487910, 0.10845630, 0.04275800, 0.23540863, 0.00178011, 0.00311284, -0.00154430, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5475, 130, 0.02645146, -0.23608467, -0.97083247, 0.15028612, -0.42072445, -0.09205747, -15.83456421, 4.07670736, -46.69691849, 13.27051163, 1.80088627, 27.63002205, -0.96488190, 0.10846445, 0.04274635, 0.23539576, 0.00223771, 0.00102532, -0.00071192, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5500, 131, 0.02645104, -0.23596306, -0.97083151, 0.15180153, -0.48927784, -0.16264628, -15.83456421, 4.07670736, -46.69691849, 13.27101803, 1.79949379, 27.62829590, -0.96488476, 0.10847226, 0.04273404, 0.23538244, 0.00221384, 0.00089492, -0.00071232, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5525, 132, 0.02497212, -0.23561050, -0.96975654, 0.22241507, -0.41965750, -0.16146027, -15.83456421, 4.07670736, -46.69691849, 13.27169514, 1.79807627, 27.62664604, -0.96488738, 0.10848153, 0.04272194, 0.23536974, 0.00367109, 0.00053692, -0.00178314, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5550, 133, 0.02548270, -0.23705789, -0.97109807, 0.29220217, -0.42007059, -0.09056312, -15.10669613, 3.50721073, -46.72553635, 13.27269650, 1.79667842, 27.62521172, -0.96488923, 0.10849340, 0.04271088, 0.23535869, 0.00313230, 0.00195936, -0.00043141, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5575, 134, 0.02485467, -0.23499887, -0.97023970, 0.36316022, -0.41974363, -0.08981594, -15.10669613, 3.50721073, -46.72553635, 13.27362728, 1.79524887, 27.62385368, -0.96489096, 0.10850473, 0.04269948, 0.23534834, 0.00373785, -0.00011064, -0.00129698, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5600, 135, 0.02449060, -0.23597354, -0.97013152, 0.36329770, -0.21112335, -0.15864940, -15.10669613, 3.50721073, -46.72553635, 13.27470589, 1.79422343, 27.62240028, -0.96489280, 0.10851650, 0.04269169, 0.23533675, 0.00408431, 0.00084617, -0.00139477, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5625, 136, 0.02203511, -0.23525846, -0.96906835, 0.43659756, -0.20931633, -0.29820222, -15.10669613, 3.50721073, -46.72553635, 13.27587318, 1.79313743, 27.62076950, -0.96489495, 0.10852920, 0.04268341, 0.23532368, 0.00652390, 0.00011728, -0.00245102, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5650, 137, 0.02290450, -0.23658727, -0.96991718, 0.43659756, -0.20931633, -0.29820222, -15.10669613, 3.50721073, -46.72553635, 13.27716351, 1.79215264, 27.61914062, -0.96489698, 0.10854271, 0.04267623, 0.23531051, 0.00563487, 0.00141916, -0.00159225, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5675, 138, 0.02276914, -0.23744856, -0.96871036, 0.65029806, -0.13830204, -0.36567184, -15.77633286, 4.25654936, -46.69691849, 13.27904892, 1.79148006, 27.61755371, -0.96489835, 0.10856059, 0.04267294, 0.23529708, 0.00576190, 0.00225529, -0.00278656, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5700, 139, 0.02164451, -0.23661454, -0.96689671, 0.72208267, -0.06794159, -0.43463582, -15.77633286, 4.25654936, -46.69691849, 13.28106117, 1.79095602, 27.61587334, -0.96489990, 0.10857926, 0.04267108, 0.23528273, 0.00688249, 0.00139761, -0.00459395, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5725, 140, 0.02154379, -0.23562737, -0.96871394, 0.72277164, -0.20652850, -0.43551350, -15.77633286, 4.25654936, -46.69691849, 13.28293228, 1.79014981, 27.61419487, -0.96490145, 0.10859731, 0.04266654, 0.23526871, 0.00696406, 0.00036804, -0.00277515, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5750, 141, 0.02018232, -0.23588642, -0.96715593, 0.79490066, -0.20546152, -0.50491631, -15.77633286, 4.25654936, -46.69691849, 13.28501797, 1.78934085, 27.61239052, -0.96490306, 0.10861722, 0.04266230, 0.23525356, 0.00831580, 0.00060063, -0.00431993, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5775, 142, 0.01898361, -0.23660824, -0.96851724, 0.79421169, -0.06687462, -0.50403863, -15.77633286, 4.25654936, -46.69691849, 13.28714561, 1.78870523, 27.61067009, -0.96490455, 0.10863711, 0.04265970, 0.23523892, 0.00949956, 0.00127831, -0.00294293, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5800, 143, 0.01871244, -0.23723438, -0.96633792, 0.79221427, -0.13764815, -0.36417750, -15.28138542, 4.25654936, -46.72553635, 13.28938293, 1.78774881, 27.60930252, -0.96490514, 0.10865846, 0.04265495, 0.23522756, 0.00976017, 0.00187896, -0.00510933, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5825, 144, 0.01809960, -0.23723778, -0.96610397, 0.72173816, 0.00135184, -0.43419695, -15.28138542, 4.25654936, -46.72553635, 13.29148006, 1.78701448, 27.60787010, -0.96490598, 0.10867818, 0.04265172, 0.23521547, 0.01036087, 0.00184800, -0.00533354, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5850, 145, 0.01626306, -0.23590641, -0.96587753, 0.72277164, -0.20652850, -0.43551350, -15.28138542, 4.25654936, -46.72553635, 13.29342461, 1.78577840, 27.60643196, -0.96490693, 0.10869766, 0.04264394, 0.23520386, 0.01217651, 0.00048478, -0.00555531, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5875, 146, 0.01796462, -0.23724586, -0.96513343, 0.58133745, -0.06785544, -0.50628018, -15.28138542, 4.25654936, -46.72553635, 13.29518509, 1.78490567, 27.60489273, -0.96490836, 0.10871487, 0.04263876, 0.23519117, 0.01046179, 0.00179854, -0.00628986, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5900, 147, 0.01665783, -0.23674119, -0.96782368, 0.51051688, 0.14043796, -0.57586080, -15.28138542, 4.25654936, -46.72553635, 13.29664421, 1.78451598, 27.60339165, -0.96491003, 0.10872854, 0.04263705, 0.23517835, 0.01175420, 0.00125352, -0.00359322, 0.00000000, 0.00000000, 0.00000000, 0.00000000
